Epoch	EpochBatchSize	VALORLoss	PolicyLoss	Time
216	10	0.0	0.11961015	8.348222255706787
217	10	0.0	0.18210602	8.384119272232056
218	10	0.0	0.12354018	8.422071933746338
219	10	0.0	0.08215625	8.455369472503662
220	10	0.0	0.17609496	8.49182915687561
221	10	0.0	0.03582954	8.515580415725708
222	10	0.0	0.064079106	8.545231819152832
223	10	0.0	0.16268544	8.58298373222351
224	10	0.0	0.18064079	8.615455627441406
225	10	0.0	0.10477974	8.646434545516968
226	10	0.0	0.07725213	8.678274869918823
227	10	0.0	0.03189575	8.710350036621094
228	10	0.0	0.01601614	8.740297555923462
229	10	0.0	0.062412083	8.783074378967285
230	10	0.0	0.20558736	8.821765899658203
231	10	0.0	0.14740986	8.864386081695557
232	10	0.0	0.07172142	8.901298761367798
233	10	0.0	0.107803546	8.926920890808105
234	10	0.0	0.08508977	8.956527709960938
235	10	0.0	0.10398165	8.990306854248047
236	10	0.0	0.099421814	9.025241613388062
237	10	0.0	0.0972984	9.060370922088623
238	10	0.0	0.069860265	9.099380254745483
239	10	0.0	0.06955771	9.123442649841309
240	10	0.0	0.12173017	9.161057472229004
241	10	0.0	0.07350798	9.199029207229614
242	10	0.0	0.069358066	9.281639814376831
243	10	0.0	0.085959844	9.304247856140137
244	10	0.0	0.05604309	9.32697057723999
245	10	0.0	0.12375907	9.36190390586853
246	10	0.0	0.06376897	9.396771907806396
247	10	0.0	0.042662863	9.42866849899292
248	10	0.0	0.07383793	9.464059114456177
249	10	0.0	0.16877823	9.501150369644165
250	10	0.0	0.051528446	9.529560565948486
251	10	0.0	0.11916344	9.558886051177979
252	10	0.0	0.17820999	9.593030452728271
253	10	0.0	0.11418744	9.6255362033844
254	10	0.0	0.07448332	9.66976547241211
255	10	0.0	0.15987873	9.70979619026184
256	10	0.0	0.20972216	9.734124183654785
257	10	0.0	0.13593519	9.772247552871704
258	10	0.0	0.061907686	9.810923099517822
259	10	0.0	0.036504872	9.848953485488892
260	10	0.0	0.11332009	9.88749074935913
261	10	0.0	0.052099697	9.921347618103027
262	10	0.0	0.11699991	9.944706201553345
263	10	0.0	0.037444998	9.979265928268433
264	10	0.0	0.11111895	10.021952390670776
265	10	0.0	0.06500862	10.055768966674805
266	10	0.0	0.0999641	10.089179992675781
267	10	0.0	0.13882771	10.117281675338745
268	10	0.0	0.07579972	10.139381885528564
269	10	0.0	0.07486622	10.170349836349487
270	10	0.0	0.14189957	10.221958637237549
271	10	0.0	0.083965175	10.262839555740356
272	10	0.0	0.1546708	10.295799732208252
273	10	0.0	0.08896001	10.326533555984497
274	10	0.0	0.11807738	10.349173784255981
275	10	0.0	0.035482366	10.388711929321289
276	10	0.0	0.057128936	10.425193548202515
277	10	0.0	0.07260037	10.460442066192627
278	10	0.0	0.09673806	10.499366521835327
279	10	0.0	0.1240829	10.533288717269897
280	10	0.0	0.02331153	10.57484245300293
281	10	0.0	0.07802066	10.61044454574585
282	10	0.0	0.07808437	10.6490318775177
283	10	0.0	0.12213497	10.692253351211548
284	10	0.0	0.07729654	10.724555015563965
285	10	0.0	0.06411691	10.749315738677979
286	10	0.0	0.08523809	10.777313232421875
287	10	0.0	0.10110183	10.811184167861938
288	10	0.0	0.11138727	10.844135999679565
289	10	0.0	0.16971955	10.88786506652832
290	10	0.0	0.1231371	10.927117109298706
291	10	0.0	0.10314602	10.950314283370972
292	10	0.0	0.057300605	10.982662916183472
293	10	0.0	0.107876696	11.018863201141357
294	10	0.0	0.0618409	11.05474328994751
295	10	0.0	0.094576135	11.088626861572266
296	10	0.0	0.09203309	11.120518207550049
297	10	0.0	0.08887409	11.155774116516113
298	10	0.0	0.094587654	11.1939537525177
299	10	0.0	0.07013543	11.242406845092773
300	10	0.0	0.050511647	11.289502143859863
301	10	0.0	0.13182504	11.32705807685852
302	10	0.0	0.039180115	11.351191520690918
303	10	0.0	0.14338252	11.377118110656738
304	10	0.0	0.13503009	11.41402554512024
305	10	0.0	0.05605651	11.454369068145752
306	10	0.0	0.13422187	11.494971990585327
307	10	0.0	0.07563172	11.531861543655396
308	10	0.0	0.11855383	11.561933279037476
309	10	0.0	0.08906504	11.591649055480957
310	10	0.0	0.113031305	11.636882066726685
311	10	0.0	0.043544963	11.680676937103271
312	10	0.0	0.13572845	11.717979907989502
313	10	0.0	0.10186194	11.753329277038574
314	10	0.0	0.056668915	11.81187129020691
315	10	0.0	0.12652847	11.85763430595398
316	10	0.0	0.094956055	11.897031307220459
317	10	0.0	0.12890303	11.921258211135864
318	10	0.0	0.043267738	11.945066928863525
319	10	0.0	0.11450441	11.965978145599365
320	10	0.0	0.15929338	11.99153208732605
321	10	0.0	0.123671606	12.016695976257324
322	10	0.0	0.06505745	12.041175603866577
323	10	0.0	0.06624725	12.07687520980835
324	10	0.0	0.03936921	12.108264207839966
325	10	0.0	0.084728554	12.13207483291626
326	10	0.0	0.17362623	12.154247522354126
327	10	0.0	0.18276733	12.176481246948242
328	10	0.0	0.10414406	12.197924613952637
329	10	0.0	0.07770374	12.227416515350342
330	10	0.0	0.042195737	12.257471323013306
331	10	0.0	0.075650826	12.298195123672485
332	10	0.0	0.1316485	12.32444167137146
333	10	0.0	0.04533156	12.347330808639526
334	10	0.0	0.047505863	12.368423461914062
335	10	0.0	0.1211174	12.392365455627441
336	10	0.0	0.12194564	12.415817022323608
337	10	0.0	0.046628993	12.43854546546936
338	10	0.0	0.063459426	12.468746900558472
339	10	0.0	0.11355646	12.506385803222656
340	10	0.0	0.078954145	12.534687757492065
341	10	0.0	0.09065385	12.557746410369873
342	10	0.0	0.11545439	12.580844640731812
343	10	0.0	0.038561348	12.614104986190796
344	10	0.0	0.098137364	12.648199558258057
345	10	0.0	0.09063929	12.686165571212769
346	10	0.0	0.0043915547	12.723968982696533
347	10	0.0	0.10621955	12.758958578109741
348	10	0.0	0.10263	12.801058530807495
349	10	0.0	0.051692624	12.84663724899292
350	10	0.0	0.083760776	12.89591670036316
351	10	0.0	0.05567553	12.930698871612549
352	10	0.0	0.14894709	12.969275951385498
353	10	0.0	0.15307434	13.010469198226929
354	10	0.0	0.15982786	13.048995971679688
355	10	0.0	0.06108421	13.085149049758911
356	10	0.0	0.041442934	13.122715711593628
357	10	0.0	0.18071789	13.157286882400513
358	10	0.0	0.11855595	13.196711778640747
359	10	0.0	0.01930986	13.242138624191284
360	10	0.0	0.05298663	13.273212432861328
361	10	0.0	0.20021054	13.295037984848022
362	10	0.0	0.03667114	13.318012237548828
363	10	0.0	0.17103797	13.341328144073486
364	10	0.0	0.090645924	13.36426830291748
365	10	0.0	0.04920868	13.38875699043274
366	10	0.0	0.019751707	13.422859191894531
367	10	0.0	0.16295336	13.452234506607056
368	10	0.0	0.049114335	13.477719068527222
369	10	0.0	0.1906817	13.499767780303955
370	10	0.0	0.0748914	13.526515483856201
371	10	0.0	0.124674916	13.548818826675415
372	10	0.0	0.06290984	13.571470737457275
373	10	0.0	0.11786814	13.595831871032715
374	10	0.0	0.076947585	13.627062320709229
375	10	0.0	0.10300783	13.659098625183105
376	10	0.0	0.06092147	13.68131685256958
377	10	0.0	0.1192057	13.702614307403564
378	10	0.0	0.12904873	13.727067470550537
379	10	0.0	0.129979	13.74932074546814
380	10	0.0	0.10480323	13.775326251983643
381	10	0.0	0.05757315	13.803140640258789
382	10	0.0	0.08416582	13.84444522857666
383	10	0.0	0.05870956	13.871868133544922
384	10	0.0	0.07139184	13.89419674873352
385	10	0.0	0.1497122	13.915974140167236
386	10	0.0	0.1851073	13.937570810317993
387	10	0.0	0.062438548	13.96080732345581
388	10	0.0	0.05693891	13.98354959487915
389	10	0.0	0.07023565	14.010396003723145
390	10	0.0	0.13798343	14.046882390975952
391	10	0.0	0.030410167	14.07562255859375
392	10	0.0	0.091817215	14.099289894104004
393	10	0.0	0.04623003	14.122457504272461
394	10	0.0	0.14886352	14.145914554595947
395	10	0.0	0.12524079	14.174324750900269
396	10	0.0	0.014818573	14.197381258010864
397	10	0.0	0.048061144	14.275315999984741
398	10	0.0	0.058181155	14.313793182373047
399	10	0.0	0.11358897	14.349096775054932
400	10	0.0	0.08212534	14.387428045272827
401	10	0.0	0.08959353	14.460454940795898
402	10	0.0	0.18125577	14.514444351196289
403	10	0.0	0.10487658	14.551151752471924
404	10	0.0	0.19090573	14.591500520706177
405	10	0.0	0.09228135	14.659499645233154
406	10	0.0	0.12497634	14.687131404876709
407	10	0.0	0.02724151	14.715274810791016
408	10	0.0	0.11149017	14.740332841873169
409	10	0.0	0.07056801	14.761114358901978
410	10	0.0	0.053328622	14.788047075271606
411	10	0.0	0.12029453	14.810276746749878
412	10	0.0	0.048022036	14.845324993133545
413	10	0.0	0.1379058	14.87749171257019
414	10	0.0	0.12148334	14.901865005493164
415	10	0.0	0.052346744	14.926980257034302
416	10	0.0	0.14789338	14.948741912841797
417	10	0.0	0.18802845	14.972288608551025
418	10	0.0	0.13427107	14.995735168457031
419	10	0.0	0.12681991	15.021759510040283
420	10	0.0	0.12784047	15.064232110977173
421	10	0.0	0.10058323	15.092588901519775
422	10	0.0	0.08593091	15.118065357208252
423	10	0.0	0.10954684	15.139549493789673
424	10	0.0	0.17149875	15.172711849212646
425	10	0.0	0.12993911	15.197981357574463
426	10	0.0	0.06143577	15.233290433883667
427	10	0.0	0.12215719	15.278687715530396
428	10	0.0	0.09408318	15.301029205322266
429	10	0.0	0.15718064	15.324085712432861
430	10	0.0	0.15014383	15.350884675979614
431	10	0.0	0.06916791	15.377020835876465
432	10	0.0	0.06135556	15.416667461395264
433	10	0.0	0.13716587	15.450695037841797
434	10	0.0	0.19813941	15.482823848724365
435	10	0.0	0.094655715	15.514755249023438
436	10	0.0	0.11192479	15.53556227684021
437	10	0.0	0.094633386	15.556896924972534
438	10	0.0	0.06293366	15.578711032867432
439	10	0.0	0.04586319	15.598791360855103
440	10	0.0	0.10481267	15.624445915222168
441	10	0.0	0.05934198	15.649215698242188
442	10	0.0	0.06904073	15.672515392303467
443	10	0.0	0.10159693	15.695823192596436
444	10	0.0	0.09467388	15.717513084411621
445	10	0.0	0.15627673	15.740756273269653
446	10	0.0	0.13214871	15.762001752853394
447	10	0.0	0.05369111	15.783290386199951
448	10	0.0	0.10810076	15.805242538452148
449	10	0.0	0.05114945	15.827289819717407
450	10	0.0	0.12658137	15.853708267211914
451	10	0.0	0.025007512	15.87639570236206
452	10	0.0	0.22284833	15.898362398147583
453	10	0.0	0.13244216	15.921461343765259
454	10	0.0	0.14238967	15.943196058273315
455	10	0.0	0.1143121	15.965616464614868
456	10	0.0	0.058572203	15.988892555236816
457	10	0.0	0.16199319	16.011093378067017
458	10	0.0	0.09015479	16.03345561027527
459	10	0.0	0.15242273	16.058337450027466
460	10	0.0	0.12552576	16.08480668067932
461	10	0.0	0.09116838	16.108051538467407
462	10	0.0	0.11640964	16.13009238243103
463	10	0.0	0.15097257	16.1595938205719
464	10	0.0	0.18208557	16.182316064834595
465	10	0.0	0.100467764	16.205167055130005
466	10	0.0	0.14721607	16.23008418083191
467	10	0.0	0.079377286	16.254390478134155
468	10	0.0	0.047216903	16.276479721069336
469	10	0.0	0.13535689	16.29778027534485
470	10	0.0	0.103848495	16.32455015182495
471	10	0.0	0.095501095	16.346376180648804
472	10	0.0	0.033987813	16.36779808998108
473	10	0.0	0.06224802	16.38994860649109
474	10	0.0	0.075948715	16.41296672821045
475	10	0.0	0.045816764	16.435094833374023
476	10	0.0	0.12884712	16.45780634880066
477	10	0.0	0.092308655	16.481353521347046
478	10	0.0	0.121365145	16.502269744873047
479	10	0.0	0.10374303	16.52358365058899
480	10	0.0	0.1303778	16.54936957359314
481	10	0.0	0.19625436	16.570594549179077
482	10	0.0	0.05431404	16.593164443969727
483	10	0.0	0.053922154	16.6149320602417
484	10	0.0	0.09603988	16.635843753814697
485	10	0.0	0.057670288	16.660534143447876
486	10	0.0	0.13304296	16.682472229003906
487	10	0.0	0.13229595	16.70389151573181
488	10	0.0	0.07048589	16.72814965248108
489	10	0.0	0.15928943	16.750139474868774
490	10	0.0	0.069336	16.77624011039734
491	10	0.0	0.1433125	16.798832416534424
492	10	0.0	0.14423181	16.823802947998047
493	10	0.0	0.05631215	16.84711790084839
494	10	0.0	0.036497172	16.876970291137695
495	10	0.0	0.08968928	16.899362564086914
496	10	0.0	0.08783801	16.922754526138306
497	10	0.0	0.040597696	16.94655752182007
498	10	0.0	0.15267172	16.968263864517212
499	10	0.0	0.080106586	16.99181294441223
500	10	0.0	0.17459483	17.01802134513855
501	10	0.0	0.045159187	17.04147458076477
502	10	0.0	0.06552855	17.066142082214355
503	10	0.0	0.12317598	17.09026598930359
504	10	0.0	0.16655694	17.1169216632843
505	10	0.0	0.11304666	17.139487504959106
506	10	0.0	0.029075345	17.167667627334595
507	10	0.0	0.10720315	17.192249536514282
508	10	0.0	0.0748633	17.217045783996582
509	10	0.0	0.15272686	17.240481853485107
510	10	0.0	0.1009645	17.266376495361328
511	10	0.0	0.08984027	17.288987636566162
512	10	0.0	0.13306847	17.314823389053345
513	10	0.0	0.06724866	17.336150407791138
514	10	0.0	0.12113557	17.35950779914856
515	10	0.0	0.07116022	17.381442308425903
516	10	0.0	0.10412705	17.403501510620117
517	10	0.0	0.051570952	17.428756952285767
518	10	0.0	0.075081035	17.455808401107788
519	10	0.0	0.14112143	17.481048107147217
520	10	0.0	0.07759458	17.507384061813354
521	10	0.0	0.07126959	17.530450105667114
522	10	0.0	0.07793774	17.562921285629272
523	10	0.0	0.10441147	17.607500553131104
524	10	0.0	0.0784725	17.64729928970337
525	10	0.0	0.03606991	17.68189811706543
526	10	0.0	0.055054713	17.706753253936768
527	10	0.0	0.1465899	17.73028063774109
528	10	0.0	0.060022045	17.75249171257019
529	10	0.0	0.09336614	17.77591609954834
530	10	0.0	0.15561458	17.80144762992859
531	10	0.0	0.05418132	17.824235677719116
532	10	0.0	0.09283593	17.84678339958191
533	10	0.0	0.11543012	17.866201877593994
534	10	0.0	0.110298656	17.888479471206665
535	10	0.0	0.07992272	17.915547609329224
536	10	0.0	0.09860968	17.946029901504517
537	10	0.0	0.15264626	17.967949390411377
538	10	0.0	0.08369769	17.990638256072998
539	10	0.0	0.09982513	18.014457941055298
540	10	0.0	0.067993686	18.043440580368042
541	10	0.0	0.06522055	18.066509008407593
542	10	0.0	0.15889367	18.093088150024414
543	10	0.0	0.18983583	18.124829530715942
544	10	0.0	0.10020512	18.158806085586548
545	10	0.0	0.16366489	18.185025215148926
546	10	0.0	0.04804178	18.216431617736816
547	10	0.0	0.07471356	18.243699550628662
548	10	0.0	0.021894729	18.316330432891846
549	10	0.0	0.111936785	18.394457817077637
550	10	0.0	0.07444829	18.432836771011353
551	10	0.0	0.12181197	18.45617985725403
552	10	0.0	0.035202622	18.480342149734497
553	10	0.0	0.17775048	18.50154995918274
554	10	0.0	0.03984155	18.525464057922363
555	10	0.0	0.10281682	18.54983115196228
556	10	0.0	0.079673514	18.579488515853882
557	10	0.0	0.14588091	18.601844787597656
558	10	0.0	0.13028315	18.626272678375244
559	10	0.0	0.09326888	18.648231506347656
560	10	0.0	0.11047281	18.675429582595825
561	10	0.0	0.13875146	18.702337741851807
562	10	0.0	0.2139746	18.73000931739807
563	10	0.0	0.11755928	18.75676417350769
564	10	0.0	0.11338639	18.784464120864868
565	10	0.0	0.15623862	18.81317710876465
566	10	0.0	0.110874414	18.836238384246826
567	10	0.0	0.058001827	18.86524796485901
568	10	0.0	0.11953993	18.905792474746704
569	10	0.0	0.029440816	18.92964220046997
570	10	0.0	0.12569983	18.957535982131958
571	10	0.0	0.07865013	18.98136806488037
572	10	0.0	0.029689223	19.004658460617065
573	10	0.0	0.05547591	19.024726152420044
574	10	0.0	0.16016838	19.046969413757324
575	10	0.0	0.13486142	19.072041034698486
576	10	0.0	0.040587034	19.096794843673706
577	10	0.0	0.13237004	19.120269775390625
578	10	0.0	0.10069277	19.145387172698975
579	10	0.0	0.13876125	19.166077136993408
580	10	0.0	0.14729707	19.19445538520813
581	10	0.0	0.0508342	19.221611499786377
582	10	0.0	0.09219309	19.245578050613403
583	10	0.0	0.064025596	19.269439935684204
584	10	0.0	0.20189503	19.297520637512207
585	10	0.0	0.16876025	19.32521367073059
586	10	0.0	0.13045493	19.353368520736694
587	10	0.0	0.08461519	19.378540515899658
588	10	0.0	0.09014009	19.40175747871399
589	10	0.0	0.10777161	19.42733359336853
590	10	0.0	0.041193336	19.454102516174316
591	10	0.0	0.09528155	19.4771785736084
592	10	0.0	0.20654988	19.499252557754517
593	10	0.0	0.14720513	19.52193307876587
594	10	0.0	0.12867537	19.544739723205566
595	10	0.0	0.096666194	19.56746768951416
596	10	0.0	0.07576521	19.5907301902771
597	10	0.0	0.1756696	19.613036155700684
598	10	0.0	0.13575128	19.634697675704956
599	10	0.0	0.019323822	19.65814971923828
600	10	0.0	0.07993324	19.68409490585327
601	10	0.0	0.106540516	19.70814824104309
602	10	0.0	0.114363454	19.73033094406128
603	10	0.0	0.04945428	19.757681608200073
604	10	0.0	0.041260213	19.782297134399414
605	10	0.0	0.050934352	19.81514048576355
606	10	0.0	0.15298559	19.845250606536865
607	10	0.0	0.080513835	19.868170976638794
608	10	0.0	0.20405082	19.890584230422974
609	10	0.0	0.13691607	19.91331195831299
610	10	0.0	0.18078591	19.937971353530884
611	10	0.0	0.049856275	19.959300994873047
612	10	0.0	0.10327123	19.98246431350708
613	10	0.0	0.10979976	20.00518012046814
614	10	0.0	0.13442072	20.026526927947998
615	10	0.0	0.05671357	20.047813892364502
616	10	0.0	0.07783453	20.068572998046875
617	10	0.0	0.123341516	20.089739561080933
618	10	0.0	0.16744427	20.11232566833496
619	10	0.0	0.16022691	20.13348627090454
620	10	0.0	0.12079356	20.16066312789917
621	10	0.0	0.073868714	20.181869983673096
622	10	0.0	0.051422358	20.20786738395691
623	10	0.0	0.032819353	20.23197627067566
624	10	0.0	0.1844032	20.254342317581177
625	10	0.0	0.16181493	20.27613639831543
626	10	0.0	0.10172626	20.297871828079224
627	10	0.0	0.14477068	20.321360111236572
628	10	0.0	0.04839971	20.342549562454224
629	10	0.0	0.13121006	20.36493229866028
